customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_1117,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.07,7962.17,No
ID_1118,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.49,7124.93,Yes
ID_1119,Female,1,No,Yes,31,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.27,5124.07,Yes
ID_1120,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.57,7478.38,No
ID_1121,Male,0,No,Yes,2,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.96,4917.23,Yes
ID_1122,Male,1,No,Yes,4,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),96.31,3119.04,No
ID_1123,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),22.42,3245.52,Yes
ID_1124,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,26.15,4919.09,No
ID_1125,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.88,7033.4,No
ID_1126,Female,0,No,Yes,66,No,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.32,1177.03,No
ID_1127,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,98.68,359.07,No
ID_1128,Female,1,Yes,Yes,31,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,111.12,6861.2,No
ID_1129,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),45.6,5630.83,No
ID_1130,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),75.92,7136.28,No
ID_1131,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,74.02,8482.68,No
ID_1132,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,75.49,2197.38,No
ID_1133,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),90.37,1702.53,No
ID_1134,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),57.84,2973.72,No
ID_1135,Male,1,Yes,Yes,29,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.31,7627.22,Yes
ID_1136,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,97.49,139.81,No
ID_1137,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,47.3,110.07,No
ID_1138,Female,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,113.3,1897.47,No
ID_1139,Male,1,No,No,61,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.31,3276.49,No
ID_1140,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,91.89,2638.93,No
ID_1141,Male,0,Yes,Yes,71,No,No,DSL,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),91.51,7167.54,No
ID_1142,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,75.06,5995.93,No
ID_1143,Male,0,No,No,11,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),50.68,7279.47,Yes
ID_1144,Female,0,No,No,63,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,85.28,3344.47,Yes
ID_1145,Female,0,No,Yes,21,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),27.02,5182.09,No
ID_1146,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),116.88,4485.74,No
ID_1147,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),36.74,4132.78,Yes
ID_1148,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,Yes,No,One year,No,Credit card (automatic),45.93,2515.5,Yes
ID_1149,Male,0,No,No,12,Yes,No phone service,No,No,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,114.17,6164.91,Yes
ID_1150,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,37.0,4560.04,No
ID_1151,Male,0,Yes,Yes,17,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,35.34,699.97,Yes
ID_1152,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,99.11,23.33,No
ID_1153,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,43.5,194.88,No
ID_1154,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),27.77,676.98,No
ID_1155,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),41.03,3233.49,No
ID_1156,Female,0,No,No,33,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,107.53,2667.7,No
ID_1157,Male,0,No,No,62,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),46.42,1376.26,No
ID_1158,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,88.1,4485.68,Yes
ID_1159,Female,0,No,No,35,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),57.96,8426.39,Yes
ID_1160,Female,0,Yes,Yes,65,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.59,1411.4,No
ID_1161,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,32.73,2190.43,Yes
ID_1162,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,115.96,4023.38,Yes
ID_1163,Female,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.62,5572.33,No
ID_1164,Male,0,No,Yes,32,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),29.78,5220.57,No
ID_1165,Female,1,Yes,Yes,63,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,38.23,4535.51,No
ID_1166,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,59.18,6407.97,No
ID_1167,Female,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.94,7349.76,Yes
ID_1168,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,36.52,8675.85,No
ID_1169,Male,0,Yes,Yes,51,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.16,4052.91,No
ID_1170,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,97.01,8641.09,Yes
ID_1171,Male,0,No,Yes,8,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),60.21,6349.31,No
ID_1172,Male,0,Yes,Yes,68,Yes,No,No,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,18.39,5715.32,No
ID_1173,Male,1,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,23.67,5562.29,Yes
ID_1174,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,62.4,7911.31,Yes
ID_1175,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,One year,No,Credit card (automatic),24.29,8233.6,No
ID_1176,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,35.73,1565.62,No
ID_1177,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.4,4294.81,No
ID_1178,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,66.53,8177.4,Yes
ID_1179,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.74,3330.19,No
ID_1180,Female,0,Yes,Yes,21,Yes,No,No,No,Yes,Yes,No,No,No internet service,One year,No,Credit card (automatic),78.37,2035.17,Yes
ID_1181,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,97.5,908.39,No
ID_1182,Female,0,No,Yes,66,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),34.19,5194.29,No
ID_1183,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),35.64,6087.36,No
ID_1184,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),30.45,1713.42,No
ID_1185,Female,1,No,No,49,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,112.4,5856.55,No
ID_1186,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),76.27,7814.9,Yes
ID_1187,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),27.56,2129.66,No
ID_1188,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),40.42,1076.05,No
ID_1189,Female,0,No,Yes,33,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),91.17,7258.58,No
ID_1190,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,21.16,7960.72,No
ID_1191,Male,1,No,Yes,66,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),91.18,1880.79,No
ID_1192,Male,0,Yes,No,63,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,109.85,6270.28,No
ID_1193,Female,0,No,No,41,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,23.92,5139.71,No
ID_1194,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.99,2091.68,Yes
ID_1195,Male,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),18.49,7156.62,No
ID_1196,Female,0,Yes,Yes,15,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),29.21,4095.61,No
ID_1197,Male,1,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),80.26,6087.89,Yes
ID_1198,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,22.75,2630.93,No
ID_1199,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Mailed check,61.05,7088.36,Yes
ID_1200,Male,1,No,No,60,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,68.84,2309.1,No
ID_1201,Female,0,Yes,Yes,9,No,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,109.37,3180.05,No
ID_1202,Female,0,Yes,No,36,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,65.92,3411.27,No
ID_1203,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),32.58,1807.69,No
ID_1204,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),47.32,7596.09,No
ID_1205,Female,1,Yes,No,51,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,85.81,1002.29,No
ID_1206,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Mailed check,29.52,4898.88,No
ID_1207,Female,1,No,Yes,68,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),41.54,7074.23,No
ID_1208,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,118.33,5052.92,No
ID_1209,Male,1,Yes,Yes,6,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),18.81,2851.69,Yes
ID_1210,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,33.54,6790.02,No
ID_1211,Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,103.04,4344.67,Yes
ID_1212,Female,0,No,Yes,52,No,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),28.44,1431.47,Yes
ID_1213,Female,1,Yes,Yes,60,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),21.63,2764.74,No
ID_1214,Female,0,No,No,63,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,30.44,5148.55,No
ID_1215,Male,0,No,No,65,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),87.96,5727.76,Yes
ID_1216,Female,0,Yes,Yes,52,No,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.06,4768.91,No
ID_1217,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,77.61,2376.03,Yes
ID_1218,Male,1,No,Yes,72,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.74,5164.26,No
ID_1219,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.72,2899.82,No
ID_1220,Male,0,Yes,No,28,Yes,No phone service,No,No,No,No,No,No,Yes,One year,No,Electronic check,72.29,1967.97,No
ID_1221,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),90.17,8212.75,No
ID_1222,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.87,2747.49,No
ID_1223,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.01,2927.29,No
ID_1224,Male,0,No,Yes,66,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),117.37,7790.26,No
ID_1225,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38.15,1255.38,Yes
ID_1226,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.63,5084.9,No
ID_1227,Female,0,No,No,16,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),104.59,6810.44,No
ID_1228,Female,0,Yes,No,54,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.48,2390.38,No
ID_1229,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),51.67,7333.61,No
ID_1230,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),73.39,6688.58,No
ID_1231,Female,0,No,No,22,No,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,56.57,4231.29,No
ID_1232,Male,1,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),47.16,1047.59,No
ID_1233,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.43,8425.75,No
ID_1234,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,31.24,5428.38,No
ID_1235,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.88,4499.97,No
ID_1236,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,No,Electronic check,18.55,7692.11,No
ID_1237,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,99.4,3670.27,No
ID_1238,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),35.18,4903.32,No
ID_1239,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,95.94,7457.81,No
ID_1240,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),33.18,3424.3,No
ID_1241,Female,0,Yes,Yes,23,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,60.13,6712.35,No
ID_1242,Male,0,No,Yes,11,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,91.43,2238.49,No
ID_1243,Male,1,Yes,No,39,No,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,45.47,6105.5,No
ID_1244,Male,1,Yes,No,68,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,49.8,4442.23,No
ID_1245,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),85.32,1447.88,Yes
ID_1246,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,37.11,1197.44,No
ID_1247,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,113.9,3985.13,Yes
ID_1248,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.22,6179.0,No
ID_1249,Female,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.62,5246.96,Yes
ID_1250,Male,0,Yes,Yes,51,No,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,98.91,7425.85,Yes
ID_1251,Female,1,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),55.87,3395.61,No
ID_1252,Female,0,Yes,Yes,2,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),33.95,7329.8,No
ID_1253,Female,0,Yes,Yes,5,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.92,339.69,No
ID_1254,Male,1,Yes,Yes,62,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Credit card (automatic),117.29,3188.86,Yes
ID_1255,Female,0,No,Yes,69,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),91.15,651.27,No
ID_1256,Female,0,No,Yes,52,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,63.48,7984.97,No
ID_1257,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),44.11,4137.86,No
ID_1258,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,2758.61,No
ID_1259,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.63,4286.7,Yes
ID_1260,Male,0,Yes,Yes,9,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Two year,No,Electronic check,114.42,4636.44,No
ID_1261,Male,0,No,No,22,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),28.99,7352.25,No
ID_1262,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,94.08,4719.48,No
ID_1263,Male,0,Yes,No,10,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,33.65,3757.15,No
ID_1264,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),97.86,8349.9,No
ID_1265,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.49,8412.32,Yes
ID_1266,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),89.81,351.72,Yes
ID_1267,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),111.34,6144.33,Yes
ID_1268,Male,0,No,Yes,62,No,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.57,3240.46,No
ID_1269,Female,0,No,Yes,5,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.78,5870.08,Yes
